time;NSC_res;NSC_G;NSC_PC;Liver_res;Liver_G;Liver_PC;Liver_res2;Pancreas_res;Pancreas_G;Pancreas_PC;Beta_res;Beta_res2;Beta_G;Beta_PC;Alpha_res;Alpha_G;Alpha_PC;Surrenal_res;Surrenal_G;Surrenal_PC;Glucose;Glycogene;AcidesGras;AcidesAmines;AcetylCoA;Pyruvate;ATP;AMPK;Cortisol;Insulin;Glucagon
221.0;0.0;0;1;0;0;1;0;0;1;1;0;0;1;1;1;0;1;0;0;0;38.0;4.600000000000019;2.5000000000000067;220.0;7.000000000000149;1.0;2334.600000000005;0;2.5;1.4070428309694833;13.714385862436108
222.0;0.0;0;1;0;0;1;0;0;1;1;0;0;1;1;1;0;1;0;0;0;33.0;4.600000000000019;0.9000000000000066;220.0;22.60000000000015;1.0;2274.600000000005;0;4.352045551704295;1.0423629664617797;10.159866932352424
223.0;1.0;0;1;1;0;1;0;0;1;1;0;0;1;1;1;0;1;1;0;0;38.0;4.600000000000019;0.9000000000000066;215.0;22.60000000000015;1.0;2194.600000000005;0;5.724074641939361;0.7722014781187329;7.526614543188346
224.0;1.0;0;1;1;0;1;1;0;1;1;0;0;1;1;1;0;1;1;0;0;43.0;4.600000000000019;0.9000000000000066;210.0;22.60000000000015;1.0;2114.600000000005;1;4.240498791290859;0.5720609250277122;10.575853193641931
225.0;1.0;0;1;1;0;0;1;1;0;1;0;0;0;1;0;0;1;1;1;0;72.0;9.40000000000002;1.2000000000000066;215.0;22.60000000000015;1.0;2034.600000000005;1;3.1414387693670696;0.4237931566005674;7.834784745104879
226.0;1.0;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;1;1;1;0;77.0;9.40000000000002;1.2000000000000066;210.0;22.60000000000015;1.0;1954.600000000005;1;2.327235079503078;3.277226574936792;5.804151294292863
227.0;1.0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;1;0;71.0;10.40000000000002;2.0000000000000067;210.0;23.10000000000015;1.0;1919.000000000005;1;1.7240581507055464;5.391102042742387;4.299821034405529
228.0;1.0;0;0;0;0;0;1;1;0;1;1;1;0;1;0;0;1;0;1;0;65.0;11.40000000000002;2.800000000000007;210.0;23.60000000000015;1.0;1883.400000000005;1;1.2772136915574959;6.957099505544861;3.1853857679581274
229.0;1.0;0;0;0;0;0;1;1;0;1;1;1;0;1;0;0;0;0;1;0;83.0;17.20000000000002;3.9000000000000066;220.0;24.10000000000015;1.0;1847.8000000000052;1;0.9461831744099525;8.117218959530275;2.3597918168036074
230.0;1.0;0;0;0;1;0;1;1;0;1;1;1;0;1;0;0;0;0;1;0;77.0;18.20000000000002;4.700000000000006;220.0;24.60000000000015;1.0;1812.2000000000053;1;0.7009497357053606;8.976656589209995;1.7481767749037267
231.0;1.0;0;0;0;1;0;1;1;0;1;1;1;0;1;0;0;0;0;1;1;71.0;19.20000000000002;5.500000000000006;220.0;25.10000000000015;1.0;1776.6000000000054;1;0.5192763359925656;9.613343644816238;1.2950812078212828
232.0;1.0;1;0;0;1;0;1;1;0;1;1;1;0;1;0;0;0;0;1;1;65.0;20.20000000000002;6.300000000000006;220.0;25.60000000000015;1.0;1741.0000000000055;1;0.3846893712721344;10.085013016481538;0.9594197560164928
233.0;1.0;1;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;59.0;21.20000000000002;7.100000000000006;220.0;26.10000000000015;1.0;1705.4000000000055;1;0.2849848955409913;10.434434281148688;5.710755636539026
234.0;1.0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1;53.0;22.20000000000002;7.900000000000006;220.0;26.60000000000015;1.0;1669.8000000000056;1;0.21112200323584243;7.730019037980891;9.230631829408932
235.0;0.0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;1;0;0;1;1;47.0;23.20000000000002;8.700000000000006;220.0;27.10000000000015;1.0;1634.2000000000057;1;0.15640302678393667;5.7265389495528085;11.838220247630755
236.0;0.0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;1;73.0;21.00000000000002;7.4000000000000075;230.0;22.300000000000153;1.0;1778.2000000000057;0;0.11586621201131103;4.242324395272266;8.769969259888102
237.0;0.0;1;0;0;1;1;0;1;1;0;1;0;1;0;0;1;0;0;1;1;67.0;22.00000000000002;8.200000000000008;230.0;22.800000000000153;1.0;1742.6000000000058;0;0.08583580101935012;6.106064092787117;6.496953022543666
238.0;0.0;1;1;0;1;1;0;1;1;0;1;1;1;0;0;1;0;0;0;1;61.0;23.00000000000002;9.000000000000009;230.0;20.400000000000155;1.0;1736.000000000006;0;0.06358872538194495;7.486756419313951;4.813061178013507
239.0;0.0;1;1;0;1;1;0;1;1;0;1;1;1;0;0;1;0;0;0;1;55.0;24.00000000000002;9.80000000000001;230.0;18.000000000000156;1.0;1729.400000000006;0;0.0;8.509598451960462;8.56560341792822
240.0;0.0;1;1;0;1;1;0;0;1;0;0;1;1;0;1;1;0;0;0;1;49.0;25.00000000000002;10.60000000000001;230.0;15.600000000000156;1.0;1722.800000000006;0;0.0;6.304065583897251;11.345555083134824
